question,taxa_acerto,num_submissoes,taxa_aceitacao,num_testes,num_consultas,num_erros_lgcs,num_errors_stx,num_erros,num_eventos,num_eventos_del,tempo_implementacao,qtd_alteracoes_codigo
1111,0.5384615384615384,7.019230769230769,0.07671232876712329,19.846153846153847,26.865384615384617,4.173076923076923,2.3076923076923075,6.480769230769231,1416.5576923076924,155.80769230769232,487.62978571428573,1518.0
1192,0.5714285714285714,26.904761904761905,0.021238938053097345,17.61904761904762,44.523809523809526,19.428571428571427,6.904761904761905,26.333333333333332,690.2380952380952,70.47619047619048,1161.8123333333335,778.6666666666666
1031,0.7864077669902912,5.446601941747573,0.1443850267379679,17.74757281553398,23.194174757281555,1.3883495145631068,3.2718446601941746,4.660194174757281,1389.5436893203882,104.9126213592233,268.3049753086411,454.252427184466
1036,0.8461538461538461,4.384615384615385,0.19298245614035087,10.461538461538462,14.846153846153847,1.7179487179487178,1.8205128205128205,3.5384615384615383,423.6923076923077,65.56410256410257,187.28333333333316,266.35897435897436
1022,0.7941176470588235,4.0,0.19852941176470587,5.0588235294117645,9.058823529411764,1.4705882352941178,1.7352941176470589,3.2058823529411766,617.7352941176471,77.79411764705883,384.38518518518475,300.61764705882354
1300,0.42857142857142855,2.5,0.17142857142857143,8.714285714285714,11.214285714285714,0.7142857142857143,1.3571428571428572,2.0714285714285716,597.0,71.0,400.7719999999999,231.35714285714286
1195,0.6,15.866666666666667,0.037815126050420166,20.933333333333334,36.8,6.133333333333334,9.133333333333333,15.266666666666667,952.0,103.93333333333334,970.7586666666654,763.6666666666666
1263,0.6111111111111112,7.055555555555555,0.08661417322834646,7.111111111111111,14.166666666666666,2.7777777777777777,3.6666666666666665,6.444444444444445,700.6666666666666,56.388888888888886,880.0625454545451,361.94444444444446
1081,0.9390243902439024,5.036585365853658,0.1864406779661017,12.573170731707316,17.609756097560975,2.1951219512195124,1.9024390243902438,4.097560975609756,852.5121951219512,93.84146341463415,293.68888311688215,368.0731707317073
1292,0.8723404255319149,4.468085106382978,0.19523809523809524,14.404255319148936,18.872340425531913,2.5319148936170213,1.0638297872340425,3.595744680851064,1027.063829787234,139.17021276595744,827.6394390243895,589.9787234042553
1168,0.5714285714285714,7.214285714285714,0.07920792079207921,26.642857142857142,33.857142857142854,6.357142857142857,0.2857142857142857,6.642857142857143,791.8571428571429,102.71428571428571,828.3408749999998,556.1428571428571
1290,0.6792452830188679,6.6415094339622645,0.10227272727272728,20.641509433962263,27.28301886792453,4.150943396226415,1.8113207547169812,5.962264150943396,1357.6603773584907,163.52830188679246,750.6217777777767,926.0188679245283
1205,0.90625,4.15625,0.21804511278195488,8.46875,12.625,1.75,1.5,3.25,564.125,68.4375,499.5631034482753,228.375
